city,state,lat,lon,population,category
Town_02765,India,13.97629,86.18088,17867526,large
Town_02766,India,24.26128,85.96415,125868,medium
Town_02767,India,19.36931,85.99063,83694,small
Town_02768,India,19.93807,77.97252,80254,small
Town_02769,India,25.50924,84.30278,17084070,large
Town_02770,India,26.31303,82.23053,98597,small
Town_02771,India,14.45012,94.06045,782711,medium
Town_02772,India,34.80013,92.02842,59885,small
Town_02773,India,16.15348,87.03457,42597,small
Town_02774,India,19.89009,75.55261,95198,small
Town_02775,India,10.41811,97.35942,45599,small
Town_02776,India,29.03865,69.6908,139642,medium
Town_02777,India,26.56449,80.14718,99304,small
Town_02778,India,33.96768,72.06071,94065,small
Town_02779,India,33.42836,88.82912,54034,small
Town_02780,India,17.30643,83.51841,98251,small
Town_02781,India,18.80204,70.51695,841560,medium
Town_02782,India,19.59954,68.14827,375356,medium
Town_02783,India,18.71692,68.69576,657424,medium
Town_02784,India,27.40429,70.55525,513945,medium
Town_02785,India,32.50263,78.1294,6536668,large
Town_02786,India,22.60561,75.78639,2915985,large
Town_02787,India,12.93052,74.92046,48457,small
Town_02788,India,17.73685,72.69692,777878,medium
Town_02789,India,16.21787,81.86657,38887,small
Town_02790,India,8.29256,71.59514,34802,small
Town_02791,India,34.07161,79.2941,62136,small
Town_02792,India,18.67091,95.95452,86881,small
Town_02793,India,32.97649,82.43779,76470,small
Town_02794,India,11.40949,76.1841,86926,small
Town_02795,India,17.88775,88.37053,368383,medium
Town_02796,India,29.34709,70.04507,58520,small
Town_02797,India,35.43346,92.20192,77845,small
Town_02798,India,21.60204,83.11351,460514,medium
Town_02799,India,11.64991,93.89769,271567,medium
Town_02800,India,14.53614,93.79979,43600,small
Town_02801,India,29.42206,73.75485,34580,small
Town_02802,India,30.17412,74.73167,97221,small
Town_02803,India,32.57005,83.00382,91565,small
Town_02804,India,20.29596,84.84567,65323,small
Town_02805,India,14.08318,69.11487,59487,small
Town_02806,India,19.95943,90.70093,61866,small
Town_02807,India,30.22238,96.50887,16175659,large
Town_02808,India,33.71937,84.87094,96872,small
Town_02809,India,32.96252,90.1236,353041,medium
Town_02810,India,18.35337,76.05126,66877,small
Town_02811,India,16.20979,89.86254,940977,medium
Town_02812,India,22.64877,71.42268,395482,medium
Town_02813,India,35.10245,88.50584,97402,small
Town_02814,India,35.13375,93.4324,881665,medium
Town_02815,India,29.9684,92.12974,89501,small
Town_02816,India,21.88234,79.65121,50162,small
Town_02817,India,33.93943,90.05467,391975,medium
Town_02818,India,32.6566,94.96676,124615,medium
Town_02819,India,18.84376,69.55879,22440,small
Town_02820,India,15.62467,89.92967,69210,small
Town_02821,India,24.38861,75.35709,96615,small
Town_02822,India,22.97028,90.99561,47205,small
Town_02823,India,32.91811,86.42316,781347,medium
Town_02824,India,19.41997,71.00965,80728,small
Town_02825,India,25.95947,97.46642,51087,small
Town_02826,India,28.9991,80.32152,70396,small
Town_02827,India,24.03581,81.70145,287418,medium
Town_02828,India,16.58556,71.08266,574867,medium
Town_02829,India,14.94255,79.75972,77084,small
Town_02830,India,27.8297,81.53421,336226,medium
Town_02831,India,26.52379,81.6313,635324,medium
Town_02832,India,10.91163,82.05469,730976,medium
Town_02833,India,21.84179,75.65612,14574039,large
Town_02834,India,17.0264,86.09831,64893,small
Town_02835,India,30.18928,72.08949,77656,small
Town_02836,India,18.05673,83.90402,63149,small
Town_02837,India,26.40396,96.21292,77271,small
Town_02838,India,19.12392,81.17615,14287485,large
Town_02839,India,16.09817,72.93369,87387,small
Town_02840,India,22.46214,82.71953,75263,small
Town_02841,India,29.47062,96.57247,854653,medium
Town_02842,India,23.63459,88.51174,518481,medium
Town_02843,India,20.79739,75.23711,12438385,large
Town_02844,India,31.73995,76.23372,80249,small
Town_02845,India,8.23833,83.83813,56977,small
Town_02846,India,35.24312,94.83983,54319,small
Town_02847,India,17.45587,77.60984,6890825,large
Town_02848,India,18.81545,76.77104,32863,small
Town_02849,India,31.86698,83.20598,98714,small
Town_02850,India,14.20635,88.82625,586457,medium
Town_02851,India,22.32132,90.50739,467240,medium
Town_02852,India,15.50093,73.57239,69672,small
Town_02853,India,25.39889,69.34053,40522,small
Town_02854,India,34.32514,83.36392,78186,small
Town_02855,India,17.06196,92.49448,24095,small
Town_02856,India,8.1795,86.84615,808506,medium
Town_02857,India,34.06415,91.32347,66008,small
Town_02858,India,17.43325,94.78199,5980701,large
Town_02859,India,10.41633,82.73788,29414,small
Town_02860,India,35.21055,80.90739,26606,small
Town_02861,India,14.74369,90.73862,22419,small
Town_02862,India,27.79621,74.89191,38128,small
Town_02863,India,15.95331,81.30541,78976,small
Town_02864,India,18.58886,87.64951,3176836,large
Town_02865,India,31.62396,89.48664,25621,small
Town_02866,India,21.76314,87.55274,277711,medium
Town_02867,India,10.35609,70.33212,706966,medium
Town_02868,India,15.46665,76.57066,62405,small
Town_02869,India,17.14296,85.10515,754416,medium
Town_02870,India,33.691,91.68517,70424,small
Town_02871,India,23.24545,73.56327,54670,small
Town_02872,India,33.37469,74.79732,698862,medium
Town_02873,India,34.78905,81.43148,66061,small
Town_02874,India,22.09506,94.07447,27293,small
Town_02875,India,22.20156,79.42516,568925,medium
Town_02876,India,15.30273,89.20583,60644,small
Town_02877,India,14.63255,87.25437,31289,small
Town_02878,India,32.96369,70.43037,802114,medium
Town_02879,India,9.49002,85.56893,64652,small
Town_02880,India,34.46371,80.7937,99139,small
Town_02881,India,12.71391,94.59281,61613,small
Town_02882,India,29.71215,89.66987,36778,small
Town_02883,India,12.78697,74.85149,27362,small
Town_02884,India,29.06177,71.01318,55001,small
Town_02885,India,17.58748,87.83924,868267,medium
Town_02886,India,27.19876,89.13373,589702,medium
Town_02887,India,9.74016,79.16595,725450,medium
Town_02888,India,23.27087,88.04216,55278,small
Town_02889,India,12.46877,84.91095,68944,small
Town_02890,India,9.43016,89.23558,49627,small
Town_02891,India,14.2355,91.78305,5710166,large
Town_02892,India,31.6993,68.71992,786688,medium
Town_02893,India,30.52419,76.61117,96020,small
Town_02894,India,14.75829,74.77572,50833,small
Town_02895,India,11.90379,93.10964,51947,small
Town_02896,India,13.91761,73.12082,324748,medium
Town_02897,India,15.0825,83.53012,32452,small
Town_02898,India,24.36648,76.69333,858256,medium
Town_02899,India,35.29707,68.24748,38110,small
Town_02900,India,31.87362,85.24842,95419,small
Town_02901,India,35.32272,96.49004,822556,medium
Town_02902,India,25.66488,96.21774,5436090,large
Town_02903,India,34.94801,94.70902,43973,small
Town_02904,India,16.04533,83.93431,83743,small
Town_02905,India,22.69748,94.67404,872522,medium
Town_02906,India,20.8011,92.97722,878910,medium
Town_02907,India,20.73204,91.97768,489673,medium
Town_02908,India,22.87701,91.66629,773976,medium
Town_02909,India,8.42955,90.53258,51153,small
Town_02910,India,18.86004,74.48773,9269084,large
Town_02911,India,29.92614,96.49349,41127,small
Town_02912,India,27.2727,75.48547,64852,small
Town_02913,India,25.03822,78.70696,82693,small
Town_02914,India,9.85149,93.58094,42685,small
Town_02915,India,21.89192,86.73944,587885,medium
Town_02916,India,21.777,71.18452,630024,medium
Town_02917,India,14.00025,68.11381,497085,medium
Town_02918,India,24.22172,71.8114,30853,small
Town_02919,India,10.29656,95.13345,531444,medium
Town_02920,India,12.88383,76.22232,301602,medium
Town_02921,India,11.993,87.8948,78896,small
Town_02922,India,14.74511,69.93393,463698,medium
Town_02923,India,26.85513,70.29703,38444,small
Town_02924,India,32.46294,77.47935,88417,small
Town_02925,India,26.01752,89.63385,157337,medium
Town_02926,India,9.63095,95.94959,749528,medium
Town_02927,India,18.77236,72.52441,44716,small
Town_02928,India,34.25279,89.78844,38585,small
Town_02929,India,13.45568,87.76902,86543,small
Town_02930,India,31.70715,90.83461,279660,medium
Town_02931,India,8.01532,83.62593,86368,small
Town_02932,India,15.58141,79.83474,36503,small
Town_02933,India,24.98031,69.78523,22423,small
Town_02934,India,32.94444,86.06967,24552,small
Town_02935,India,28.51834,86.7208,1804836,large
Town_02936,India,10.48558,84.24906,25379,small
Town_02937,India,13.79191,81.01999,54791,small
Town_02938,India,11.58907,73.94791,881649,medium
Town_02939,India,20.39312,93.30136,473895,medium
Town_02940,India,13.30954,80.25392,720596,medium
Town_02941,India,8.63652,80.29255,140280,medium
Town_02942,India,32.5255,85.04695,56051,small
Town_02943,India,19.5697,93.75687,88091,small
Town_02944,India,27.97027,84.72883,21762,small
Town_02945,India,24.54149,96.70746,314543,medium
Town_02946,India,28.76446,81.05436,57519,small
Town_02947,India,21.28527,82.82668,354284,medium
Town_02948,India,12.43204,79.33318,38756,small
Town_02949,India,16.24886,87.57537,33736,small
Town_02950,India,27.20288,92.77181,92423,small
Town_02951,India,29.71545,90.46793,372063,medium
Town_02952,India,34.01779,69.24096,351087,medium
Town_02953,India,27.60963,94.34857,72372,small
Town_02954,India,13.39566,78.02731,36428,small
Town_02955,India,28.58563,94.13665,550756,medium
Town_02956,India,9.84407,87.97353,444915,medium
Town_02957,India,23.17366,90.81413,691907,medium
Town_02958,India,25.42397,94.9702,27896,small
Town_02959,India,22.16666,81.09149,23647,small
Town_02960,India,32.48973,87.58214,175398,medium
Town_02961,India,32.55808,80.26731,57175,small
Town_02962,India,9.33023,73.08016,55061,small
Town_02963,India,12.51048,75.43307,792919,medium
Town_02964,India,28.23985,86.98536,38335,small
Town_02965,India,31.53869,83.71307,98208,small
Town_02966,India,13.14858,70.53802,141353,medium
Town_02967,India,16.72266,76.27294,24536,small
Town_02968,India,27.90904,89.1966,587035,medium
Town_02969,India,8.81986,94.54579,76483,small
Town_02970,India,13.79173,96.14855,24166,small
Town_02971,India,9.37039,95.98162,63555,small
Town_02972,India,32.48899,85.61569,23650,small
Town_02973,India,27.65053,80.05898,45398,small
Town_02974,India,26.01118,71.80675,91184,small
Town_02975,India,29.57068,81.3247,92687,small
Town_02976,India,34.72257,73.65561,932504,medium
Town_02977,India,12.21762,94.22588,6978068,large
Town_02978,India,15.04075,89.32912,542611,medium
Town_02979,India,24.63218,71.09369,42689,small
Town_02980,India,33.00376,84.99768,96491,small
Town_02981,India,27.7204,91.82542,620706,medium
Town_02982,India,28.43917,89.47755,54128,small
Town_02983,India,26.54303,77.8247,59516,small
Town_02984,India,26.80938,74.54023,72469,small
Town_02985,India,30.07362,91.09185,223231,medium
Town_02986,India,30.6189,88.05401,56919,small
Town_02987,India,31.04803,85.56406,41164,small
Town_02988,India,16.92069,85.79673,93571,small
Town_02989,India,18.77267,76.62259,60251,small
Town_02990,India,15.39429,94.38433,45177,small
Town_02991,India,32.70141,68.28908,56142,small
Town_02992,India,14.05804,74.02451,1858993,large
Town_02993,India,23.98945,78.55218,29623,small
Town_02994,India,9.66849,69.13136,896282,medium
Town_02995,India,17.4937,88.67042,63167,small
Town_02996,India,9.07227,77.15865,52250,small
Town_02997,India,32.90314,69.13142,650323,medium
Town_02998,India,17.03144,69.43092,573217,medium
Town_02999,India,15.25589,71.45697,38132,small
Town_03000,India,23.05028,83.73823,65465,small
Town_03001,India,9.2298,76.37056,53280,small
Town_03002,India,16.24393,82.27214,61379,small
Town_03003,India,25.04323,84.23171,85887,small
Town_03004,India,17.71327,71.87138,355615,medium
Town_03005,India,27.74222,88.63321,417970,medium
Town_03006,India,29.94092,81.39941,49529,small
Town_03007,India,26.26521,71.65712,39412,small
Town_03008,India,28.41455,93.62137,83079,small
Town_03009,India,30.63403,84.97778,46540,small
Town_03010,India,16.28645,69.78917,46156,small
Town_03011,India,29.24663,78.29946,59696,small
Town_03012,India,11.38014,96.21046,197229,medium
Town_03013,India,27.38506,85.99135,625817,medium
Town_03014,India,8.39112,77.69024,42354,small
Town_03015,India,20.3793,72.50346,54543,small
Town_03016,India,14.97213,79.79221,53039,small
Town_03017,India,31.83521,95.43042,360995,medium
Town_03018,India,25.01809,79.96603,1464749,large
Town_03019,India,34.43195,84.95922,27530,small
Town_03020,India,17.98151,76.68445,314648,medium
Town_03021,India,27.70778,76.05099,365778,medium
Town_03022,India,15.81691,84.86107,49611,small
Town_03023,India,20.88752,73.35217,78566,small
Town_03024,India,33.22723,94.05376,23913,small
Town_03025,India,25.44214,88.28882,87276,small
Town_03026,India,10.99696,71.67104,80040,small
Town_03027,India,19.85869,72.9085,93192,small
Town_03028,India,19.1708,91.71754,728258,medium
Town_03029,India,8.10464,68.25145,24083,small
Town_03030,India,18.90058,86.98803,40317,small
Town_03031,India,8.06405,86.61474,89585,small
Town_03032,India,18.85597,75.58916,95448,small
Town_03033,India,27.86285,83.4145,52030,small
Town_03034,India,28.3692,96.58372,412380,medium
Town_03035,India,21.02174,77.5168,31025,small
Town_03036,India,19.97624,80.20171,46549,small
Town_03037,India,11.9284,75.36585,533634,medium
Town_03038,India,19.48538,79.29953,24627,small
Town_03039,India,30.61226,77.39137,562909,medium
Town_03040,India,21.2403,94.70263,82885,small
Town_03041,India,21.58246,68.62335,13217184,large
Town_03042,India,31.17314,77.78448,895866,medium
Town_03043,India,26.75216,75.42528,99507,small
Town_03044,India,23.23036,84.92424,87346,small
Town_03045,India,10.08501,92.51563,535763,medium
Town_03046,India,29.82222,94.17296,575912,medium
Town_03047,India,9.96317,81.98547,116645,medium
Town_03048,India,22.54173,84.69501,1023001,large
Town_03049,India,30.58025,95.31096,62036,small
Town_03050,India,34.9531,84.00028,70763,small
Town_03051,India,29.82575,71.44252,89496,small
Town_03052,India,26.20999,76.77133,771045,medium
Town_03053,India,17.93021,90.98502,660046,medium
Town_03054,India,13.82578,96.44448,89532,small
Town_03055,India,33.52098,73.99671,250001,medium
Town_03056,India,25.4357,75.06688,24681,small
Town_03057,India,14.53906,87.5571,379258,medium
Town_03058,India,19.84601,74.44577,437604,medium
Town_03059,India,10.48753,68.14305,26442,small
Town_03060,India,16.49224,73.88163,60135,small
Town_03061,India,29.92557,84.02183,88735,small
Town_03062,India,9.47738,72.61353,317997,medium
Town_03063,India,19.36026,79.49207,41718,small
Town_03064,India,13.49104,83.05734,85165,small
Town_03065,India,26.65194,85.23753,436706,medium
Town_03066,India,13.8385,69.25406,68186,small
Town_03067,India,27.51643,75.66586,727655,medium
Town_03068,India,32.52031,81.92589,77787,small
Town_03069,India,14.8238,74.6679,51033,small
Town_03070,India,8.93289,91.47437,55668,small
Town_03071,India,19.67993,96.24609,56754,small
Town_03072,India,14.16079,69.41758,5673807,large
Town_03073,India,34.33481,75.00061,55889,small
Town_03074,India,29.91158,85.6604,877876,medium
Town_03075,India,33.84133,78.39475,44346,small
Town_03076,India,30.11087,94.47622,343581,medium
Town_03077,India,28.45035,84.07546,581544,medium
Town_03078,India,31.97917,73.78813,49364,small
Town_03079,India,23.69568,91.4165,78025,small
Town_03080,India,27.76203,79.26611,86152,small
Town_03081,India,22.30479,91.8974,52902,small
Town_03082,India,18.10391,87.94632,51510,small
Town_03083,India,18.66573,79.10961,387890,medium
Town_03084,India,27.53368,68.1878,248509,medium
Town_03085,India,30.51316,75.66032,48697,small
Town_03086,India,10.18396,85.27166,76406,small
Town_03087,India,20.20774,94.23565,864927,medium
Town_03088,India,30.35222,79.25799,91973,small
Town_03089,India,33.78804,76.7169,21032,small
Town_03090,India,31.73648,95.06599,371796,medium
Town_03091,India,16.04876,72.28035,17396115,large
Town_03092,India,24.2478,72.29342,250595,medium
Town_03093,India,33.79331,69.07316,42553,small
Town_03094,India,26.36907,87.88747,98839,small
Town_03095,India,18.40754,95.86483,450836,medium
Town_03096,India,8.41361,87.28825,49104,small
Town_03097,India,9.32301,68.99692,44274,small
Town_03098,India,33.71529,85.43222,56540,small
Town_03099,India,15.91676,88.12667,81376,small
Town_03100,India,28.48014,84.70516,89689,small
Town_03101,India,26.89092,95.35681,52806,small
Town_03102,India,14.67145,71.469,91159,small
Town_03103,India,17.39148,95.90083,423840,medium
Town_03104,India,28.45646,73.24261,12829895,large
Town_03105,India,13.44926,95.20765,59960,small
Town_03106,India,9.73752,77.875,568468,medium
Town_03107,India,32.64776,85.19557,41818,small
Town_03108,India,17.33317,69.40031,98840,small
Town_03109,India,33.62117,70.8851,40193,small
Town_03110,India,12.80303,92.02955,92746,small
Town_03111,India,28.35402,89.0216,26624,small
Town_03112,India,16.28099,96.83119,307040,medium
Town_03113,India,10.17528,96.90673,29055,small
